rating,reviewer_id,date,review_title,review_body,category,score_gemini,score_groq,tokens,bing_prediction,swn_prediction
5.0,shellabzy,2026-02-05,good affordable cook oil,use buy another cornnoul brand keep raise price give walmarts great value oil try never look back great cook oil fraction usual price,food,5.0,5.0,"['use', 'buy', 'another', 'cornnoul', 'brand', 'keep', 'raise', 'price', 'give', 'walmarts', 'great', 'value', 'oil', 'try', 'never', 'look', 'back', 'great', 'cook', 'oil', 'fraction', 'usual', 'price']",positive,positive
5.0,,2026-02-06,,oil super light doesnt leave taste good use fry make salad dressings thing use vegetable oil great price,food,5.0,5.0,"['oil', 'super', 'light', 'doesnt', 'leave', 'taste', 'good', 'use', 'fry', 'make', 'salad', 'dressings', 'thing', 'use', 'vegetable', 'oil', 'great', 'price']",positive,positive
5.0,anonymous,2026-01-24,good many recipes recommend,use vegetable oil fry meat also cook good tasty cake highly suggest product since cheap really valuable good quality,food,5.0,5.0,"['use', 'vegetable', 'oil', 'fry', 'meat', 'also', 'cook', 'good', 'tasty', 'cake', 'highly', 'suggest', 'product', 'since', 'cheap', 'really', 'valuable', 'good', 'quality']",positive,positive
5.0,susan,2026-01-27,good oil price better crisco,use oil make doughnuts turn great no residual oil taste awesome would recommend oil think better crisco,food,5.0,4.0,"['use', 'oil', 'make', 'doughnuts', 'turn', 'great', 'no', 'residual', 'oil', 'taste', 'awesome', 'would', 'recommend', 'oil', 'think', 'better', 'crisco']",positive,positive
5.0,lisa,2026-02-11,,buy brand vegetable oil many years great value price always taste fresh no reason spend oil great expensive brand,food,5.0,5.0,"['buy', 'brand', 'vegetable', 'oil', 'many', 'years', 'great', 'value', 'price', 'always', 'taste', 'fresh', 'no', 'reason', 'spend', 'oil', 'great', 'expensive', 'brand']",positive,positive
5.0,mary,2026-03-03,,refresh know still find pantry staple walmart pice still affordable available change go food days good job walmart,food,5.0,5.0,"['refresh', 'know', 'still', 'find', 'pantry', 'staple', 'walmart', 'pice', 'still', 'affordable', 'available', 'change', 'go', 'food', 'days', 'good', 'job', 'walmart']",positive,positive
5.0,barbara,2025-10-31,good cook oil,great value cook oil delicious recipes require deep fry doesnt affect taste food wonderful fry chicken pork chop sea food price value good,food,3.0,5.0,"['great', 'value', 'cook', 'oil', 'delicious', 'recipes', 'require', 'deep', 'fry', 'doesnt', 'affect', 'taste', 'food', 'wonderful', 'fry', 'chicken', 'pork', 'chop', 'sea', 'food', 'price', 'value', 'good']",positive,positive
4.0,william,2026-03-04,decent oil cheap price,probably not health food decent enough cook need large volume oil deep fry definitely trick decent basic oil cheap price,food,2.0,3.0,"['probably', 'not', 'health', 'food', 'decent', 'enough', 'cook', 'need', 'large', 'volume', 'oil', 'deep', 'fry', 'definitely', 'trick', 'decent', 'basic', 'oil', 'cheap', 'price']",negative,positive
4.0,luciana,2025-07-31,versatile every day use,youre look highly affordable neutralflavored cook oil everyday fry bake great value vegetable oil 48 fl oz solid pick perform reliably offer excellent bang buck however youre seek healthieror flavorsensitiveoption consider swap avocado olive oil cold use canolasunflower lighter nutritional profile,food,4.0,5.0,"['youre', 'look', 'highly', 'affordable', 'neutralflavored', 'cook', 'oil', 'everyday', 'fry', 'bake', 'great', 'value', 'vegetable', 'oil', '48', 'fl', 'oz', 'solid', 'pick', 'perform', 'reliably', 'offer', 'excellent', 'bang', 'buck', 'however', 'youre', 'seek', 'healthieror', 'flavorsensitiveoption', 'consider', 'swap', 'avocado', 'olive', 'oil', 'cold', 'use', 'canolasunflower', 'lighter', 'nutritional', 'profile']",positive,positive
5.0,paul,2025-07-31,,great value brand cookingsalad oil go brand need good vegetable oil economicaland quality excellent ive shop around lot youre go difficult time try beat walmart price plusthis oil soybean oil definitely dont problem soybeansthank walmart,food,4.0,5.0,"['great', 'value', 'brand', 'cookingsalad', 'oil', 'go', 'brand', 'need', 'good', 'vegetable', 'oil', 'economicaland', 'quality', 'excellent', 'ive', 'shop', 'around', 'lot', 'youre', 'go', 'difficult', 'time', 'try', 'beat', 'walmart', 'price', 'plusthis', 'oil', 'soybean', 'oil', 'definitely', 'dont', 'problem', 'soybeansthank', 'walmart']",positive,positive
5.0,nekondeh,2025-08-01,give justin raise asap,justin wonderful customer service drive timely efficient ive use pickup since first begin 6 years ago pickup people generally wonderful need figure keep good employees justin best,food,5.0,5.0,"['justin', 'wonderful', 'customer', 'service', 'drive', 'timely', 'efficient', 'ive', 'use', 'pickup', 'since', 'first', 'begin', '6', 'years', 'ago', 'pickup', 'people', 'generally', 'wonderful', 'need', 'figure', 'keep', 'good', 'employees', 'justin', 'best']",positive,positive
5.0,rachel,2025-08-23,name brand not make anything better,use buy name brand products recently groceries overprice ive buy store brand come conclusion buy certain name doesnt make better great value veg oil good others lower price,food,1.0,4.0,"['use', 'buy', 'name', 'brand', 'products', 'recently', 'groceries', 'overprice', 'ive', 'buy', 'store', 'brand', 'come', 'conclusion', 'buy', 'certain', 'name', 'doesnt', 'make', 'better', 'great', 'value', 'veg', 'oil', 'good', 'others', 'lower', 'price']",positive,positive
5.0,verna,2025-08-22,,dont want review item individual thing buy overall completely satisfy everything purchase deliver completely satisfy deliver order things deliver thank much mrs sanders,food,5.0,5.0,"['dont', 'want', 'review', 'item', 'individual', 'thing', 'buy', 'overall', 'completely', 'satisfy', 'everything', 'purchase', 'deliver', 'completely', 'satisfy', 'deliver', 'order', 'things', 'deliver', 'thank', 'much', 'mrs', 'sanders']",neutral,neutral
1.0,roseann,2025-09-07,,disappoint order alot website food seem something always miss item yes things happen understand food order september 7th need vegetable use day upset didnt product order thats didnt order end couldnt nothing dont transportation go get different store otherwise would,food,1.0,1.0,"['disappoint', 'order', 'alot', 'website', 'food', 'seem', 'something', 'always', 'miss', 'item', 'yes', 'things', 'happen', 'understand', 'food', 'order', 'september', '7th', 'need', 'vegetable', 'use', 'day', 'upset', 'didnt', 'product', 'order', 'thats', 'didnt', 'order', 'end', 'couldnt', 'nothing', 'dont', 'transportation', 'go', 'get', 'different', 'store', 'otherwise', 'would']",neutral,neutral
4.0,judy,2025-07-31,date bread,bread send best buy date july 30 yesterday 31st pick think pick loaves bread even milk look best buy date pick furthest date ive never problems milk bread yesterday probably not gonna last long go bad,food,2.0,1.0,"['bread', 'send', 'best', 'buy', 'date', 'july', '30', 'yesterday', '31st', 'pick', 'think', 'pick', 'loaves', 'bread', 'even', 'milk', 'look', 'best', 'buy', 'date', 'pick', 'furthest', 'date', 'ive', 'never', 'problems', 'milk', 'bread', 'yesterday', 'probably', 'not', 'gonna', 'last', 'long', 'go', 'bad']",positive,positive
5.0,tim,2025-08-10,oil try,grandfather 15 grandkids take lot cook oil think oil best buy money need less cook pan add mix dose well mix kind cake mix food cook fryers pot dept fryer no bad taste price well lowest price others try use cook even hand ay end day thank ask think product tim caudill,food,4.0,5.0,"['grandfather', '15', 'grandkids', 'take', 'lot', 'cook', 'oil', 'think', 'oil', 'best', 'buy', 'money', 'need', 'less', 'cook', 'pan', 'add', 'mix', 'dose', 'well', 'mix', 'kind', 'cake', 'mix', 'food', 'cook', 'fryers', 'pot', 'dept', 'fryer', 'no', 'bad', 'taste', 'price', 'well', 'lowest', 'price', 'others', 'try', 'use', 'cook', 'even', 'hand', 'ay', 'end', 'day', 'thank', 'ask', 'think', 'product', 'tim', 'caudill']",positive,positive
4.0,sandra,2024-01-24,cook oil,not favorite oil fry fish well,food,2.0,2.0,"['not', 'favorite', 'oil', 'fry', 'fish', 'well']",neutral,neutral
1.0,magdalah,2024-04-06,thats misarablae,next time give exactly want,food,1.0,1.0,"['next', 'time', 'give', 'exactly', 'want']",neutral,neutral
1.0,carmon,2023-04-02,,vegetable oil open leak,food,1.0,1.0,"['vegetable', 'oil', 'open', 'leak']",neutral,neutral
3.0,lupe,2024-11-02,miss order,order 2 bottls gv vegetable oubut recieved one charge cc 2 bottle,food,1.0,1.0,"['order', '2', 'bottls', 'gv', 'vegetable', 'oubut', 'recieved', 'one', 'charge', 'cc', '2', 'bottle']",neutral,neutral
5.0,walmart customer,2024-05-07,oiloil,oil oil may fry bake buy expensive oil,food,2.0,1.0,"['oil', 'oil', 'may', 'fry', 'bake', 'buy', 'expensive', 'oil']",negative,negative
1.0,k,2023-09-21,vegetable oil,look like vegetable oil drop,food,1.0,2.0,"['look', 'like', 'vegetable', 'oil', 'drop']",positive,positive
5.0,linda,2025-10-14,,always fresh last days always fresh last days like freeze defrost flavorful first buy like freeze defrost flavorful first buy,food,2.0,5.0,"['always', 'fresh', 'last', 'days', 'always', 'fresh', 'last', 'days', 'like', 'freeze', 'defrost', 'flavorful', 'first', 'buy', 'like', 'freeze', 'defrost', 'flavorful', 'first', 'buy']",positive,positive
4.0,bhargavi,2025-09-27,,flexible cap whenever use oil leak drop come top bottom bottle bottle become muddy sticky please take issue seriously,food,1.0,1.0,"['flexible', 'cap', 'whenever', 'use', 'oil', 'leak', 'drop', 'come', 'top', 'bottom', 'bottle', 'bottle', 'become', 'muddy', 'sticky', 'please', 'take', 'issue', 'seriously']",negative,negative
5.0,molly,2025-09-30,,always buy oil start price continue no oily flavor unless want food come right every time,food,3.0,5.0,"['always', 'buy', 'oil', 'start', 'price', 'continue', 'no', 'oily', 'flavor', 'unless', 'want', 'food', 'come', 'right', 'every', 'time']",neutral,neutral
5.0,cd,2025-09-17,quality price great,quality price great fry chicken fry always come crunchy outside tender inside best buy youre watch dollars,food,3.0,5.0,"['quality', 'price', 'great', 'fry', 'chicken', 'fry', 'always', 'come', 'crunchy', 'outside', 'tender', 'inside', 'best', 'buy', 'youre', 'watch', 'dollars']",positive,positive
5.0,mrblueu,2014-11-05,bottle design fail,would still recommend product newly design bottle big fail thin plastic smash mash dent inward easily order couple altho mash dent fortunately no spillage go gallon sizebottle design fail mash dent not even sure go pour since top squish inward product within bottle good vegetable oil new bottle design leave much desire,food,4.0,1.0,"['would', 'still', 'recommend', 'product', 'newly', 'design', 'bottle', 'big', 'fail', 'thin', 'plastic', 'smash', 'mash', 'dent', 'inward', 'easily', 'order', 'couple', 'altho', 'mash', 'dent', 'fortunately', 'no', 'spillage', 'go', 'gallon', 'sizebottle', 'design', 'fail', 'mash', 'dent', 'not', 'even', 'sure', 'go', 'pour', 'since', 'top', 'squish', 'inward', 'product', 'within', 'bottle', 'good', 'vegetable', 'oil', 'new', 'bottle', 'design', 'leave', 'much', 'desire']",neutral,positive
5.0,neil,2025-05-30,ideal cook oil,gv cook oil diesnt add extra flavor whatever cook ideal finicky palates use neesd add oil coat skillet add mix call oil also fairly high temperature tolerance doesnt smoke discolor skillets pan highly recommend,food,4.0,5.0,"['gv', 'cook', 'oil', 'diesnt', 'add', 'extra', 'flavor', 'whatever', 'cook', 'ideal', 'finicky', 'palates', 'use', 'neesd', 'add', 'oil', 'coat', 'skillet', 'add', 'mix', 'call', 'oil', 'also', 'fairly', 'high', 'temperature', 'tolerance', 'doesnt', 'smoke', 'discolor', 'skillets', 'pan', 'highly', 'recommend']",positive,positive
5.0,melba,2025-05-28,,buy great value products lot theyre budget friendly good name brand vegetable oil taste no different name brand make food taste good use time highly recommend recommend,food,4.0,5.0,"['buy', 'great', 'value', 'products', 'lot', 'theyre', 'budget', 'friendly', 'good', 'name', 'brand', 'vegetable', 'oil', 'taste', 'no', 'different', 'name', 'brand', 'make', 'food', 'taste', 'good', 'use', 'time', 'highly', 'recommend', 'recommend']",positive,positive
5.0,thomas,2025-07-11,nothing taste better cook oil,slight difference taste premium king oil cook suchcalvin crisco value thru roof bottle add cup half free price 2 king not surprise advise,food,3.0,4.0,"['slight', 'difference', 'taste', 'premium', 'king', 'oil', 'cook', 'suchcalvin', 'crisco', 'value', 'thru', 'roof', 'bottle', 'add', 'cup', 'half', 'free', 'price', '2', 'king', 'not', 'surprise', 'advise']",positive,positive
1.0,gregory,2025-05-20,bottle way thin flimsy,oil fine bottle flimsy nothing aggravate grab bottle liquid bottle flimsy liquid squirt top make huge mess last thing need try cook would better bag oil instead thin flimsy collapse bottle least way would expect collapse slightest touch,food,4.0,1.0,"['oil', 'fine', 'bottle', 'flimsy', 'nothing', 'aggravate', 'grab', 'bottle', 'liquid', 'bottle', 'flimsy', 'liquid', 'squirt', 'top', 'make', 'huge', 'mess', 'last', 'thing', 'need', 'try', 'cook', 'would', 'better', 'bag', 'oil', 'instead', 'thin', 'flimsy', 'collapse', 'bottle', 'least', 'way', 'would', 'expect', 'collapse', 'slightest', 'touch']",neutral,neutral
5.0,ella,2022-07-08,really good oil,really good oil switch great value brand buy items gv brand not price sometimes price quality always top notch italian sausages better premio pay gv sausages anytime,food,4.0,5.0,"['really', 'good', 'oil', 'switch', 'great', 'value', 'brand', 'buy', 'items', 'gv', 'brand', 'not', 'price', 'sometimes', 'price', 'quality', 'always', 'top', 'notch', 'italian', 'sausages', 'better', 'premio', 'pay', 'gv', 'sausages', 'anytime']",positive,positive
5.0,naomi,2025-05-26,vegetable oil,vegetable oil say great vegetables perfect cake get dont think work car good didnt get car another note vegetable oil use lot things add water pasta put rise dough hand knead dough put meat kind help hold spice little oil pan also help keep stick crisp meat time vegetable oil go one work,food,3.0,5.0,"['vegetable', 'oil', 'say', 'great', 'vegetables', 'perfect', 'cake', 'get', 'dont', 'think', 'work', 'car', 'good', 'didnt', 'get', 'car', 'another', 'note', 'vegetable', 'oil', 'use', 'lot', 'things', 'add', 'water', 'pasta', 'put', 'rise', 'dough', 'hand', 'knead', 'dough', 'put', 'meat', 'kind', 'help', 'hold', 'spice', 'little', 'oil', 'pan', 'also', 'help', 'keep', 'stick', 'crisp', 'meat', 'time', 'vegetable', 'oil', 'go', 'one', 'work']",positive,positive
5.0,sandy,2026-02-19,must bake need,use bread make cake bake cookies no complaints everything good blance moisture,food,5.0,5.0,"['use', 'bread', 'make', 'cake', 'bake', 'cookies', 'no', 'complaints', 'everything', 'good', 'blance', 'moisture']",negative,positive
