rating,reviewer_id,date,review_title,review_body,category,score_gemini,score_groq,tokens,bing_prediction,swn_prediction
1.0,faelicia,2025-03-10,,3 inch not six feel spring hand good enough mattress topper another 50 get actual 6 firm sinus mattress amazon 5 months ago 20 nice regret buy realize til arrive didnt buy last time mean nice one get amazon mattress fold easily sit edge spring flatten nothing dont like firm mattress,furniture,1.0,2.0,"['3', 'inch', 'not', 'six', 'feel', 'spring', 'hand', 'good', 'enough', 'mattress', 'topper', 'another', '50', 'get', 'actual', '6', 'firm', 'sinus', 'mattress', 'amazon', '5', 'months', 'ago', '20', 'nice', 'regret', 'buy', 'realize', 'til', 'arrive', 'didnt', 'buy', 'last', 'time', 'mean', 'nice', 'one', 'get', 'amazon', 'mattress', 'fold', 'easily', 'sit', 'edge', 'spring', 'flatten', 'nothing', 'dont', 'like', 'firm', 'mattress']",1,1
2.0,walmart customer,2025-03-05,dont,okay maybe little child however purchase 2 daybed trundle hear spring sit feel theyre pop second wasnt worth 7000 best 40 ill definitely need replace near future,furniture,2.0,1.0,"['okay', 'maybe', 'little', 'child', 'however', 'purchase', '2', 'daybed', 'trundle', 'hear', 'spring', 'sit', 'feel', 'theyre', 'pop', 'second', 'wasnt', 'worth', '7000', 'best', '40', 'ill', 'definitely', 'need', 'replace', 'near', 'future']",1,1
1.0,darlaa,2025-02-21,not great,mattress pretty uncomfortable feel spring sit bed feel bar bedframe would suggest mattress topper dont even know would help im lay stomach feel spring rib,furniture,1.0,2.0,"['mattress', 'pretty', 'uncomfortable', 'feel', 'spring', 'sit', 'bed', 'feel', 'bar', 'bedframe', 'would', 'suggest', 'mattress', 'topper', 'dont', 'even', 'know', 'would', 'help', 'im', 'lay', 'stomach', 'feel', 'spring', 'rib']",0,0
5.0,mommyaj,2025-02-16,great,almost didnt buy read od reviewsbut get anywaypretty decent price get 9 year old love like picture worth money would buy kid get older,furniture,1.0,5.0,"['almost', 'didnt', 'buy', 'read', 'od', 'reviewsbut', 'get', 'anywaypretty', 'decent', 'price', 'get', '9', 'year', 'old', 'love', 'like', 'picture', 'worth', 'money', 'would', 'buy', 'kid', 'get', 'older']",1,1
1.0,anonymous,2025-03-03,terrible,mattress awful lightly run hand across top feel every spring six year old say spring keep hurt im get thick mattress topper well not firm either bouncy sharp wouldnt pay 40 top mattress thats still push,furniture,1.0,1.0,"['mattress', 'awful', 'lightly', 'run', 'hand', 'across', 'top', 'feel', 'every', 'spring', 'six', 'year', 'old', 'say', 'spring', 'keep', 'hurt', 'im', 'get', 'thick', 'mattress', 'topper', 'well', 'not', 'firm', 'either', 'bouncy', 'sharp', 'wouldnt', 'pay', '40', 'top', 'mattress', 'thats', 'still', 'push']",0,0
5.0,zena,2024-12-23,much actually memory foam,comfortable mattress great price say make memory foam honestly cant feel tell within mattress much memory foam really memory form distinctive feel comfort set apart normal feel mattress,furniture,1.0,1.0,"['comfortable', 'mattress', 'great', 'price', 'say', 'make', 'memory', 'foam', 'honestly', 'cant', 'feel', 'tell', 'within', 'mattress', 'much', 'memory', 'foam', 'really', 'memory', 'form', 'distinctive', 'feel', 'comfort', 'set', 'apart', 'normal', 'feel', 'mattress']",1,1
1.0,lindsey,2024-12-19,,uncomfortable make cheap literally feel spring without barely apply pressure imagine lay thick mattress topper help somewhat even thick mattress cover wouldnt recommend,furniture,3.0,1.0,"['uncomfortable', 'make', 'cheap', 'literally', 'feel', 'spring', 'without', 'barely', 'apply', 'pressure', 'imagine', 'lay', 'thick', 'mattress', 'topper', 'help', 'somewhat', 'even', 'thick', 'mattress', 'cover', 'wouldnt', 'recommend']",1,1
3.0,san,2025-10-18,need expense,good value deceptive description much springiness mattress not enough cushion comfort purchase necessity budget,furniture,1.0,2.0,"['good', 'value', 'deceptive', 'description', 'much', 'springiness', 'mattress', 'not', 'enough', 'cushion', 'comfort', 'purchase', 'necessity', 'budget']",1,1
1.0,nancy,2025-12-14,,terrible product literally feel spring whole body ache poorly make bed,furniture,1.0,1.0,"['terrible', 'product', 'literally', 'feel', 'spring', 'whole', 'body', 'ache', 'poorly', 'make', 'bed']",0,0
1.0,margaret,2025-12-15,not recommend,feel spring mattress need purchase foam topper not comfortable,furniture,1.0,2.0,"['feel', 'spring', 'mattress', 'need', 'purchase', 'foam', 'topper', 'not', 'comfortable']",0,1
5.0,soraya,2025-12-20,,mattress really nice little one like jump bed like firm sleep like baby comfortable,furniture,2.0,5.0,"['mattress', 'really', 'nice', 'little', 'one', 'like', 'jump', 'bed', 'like', 'firm', 'sleep', 'like', 'baby', 'comfortable']",1,1
4.0,walmartcustomer,2025-12-22,,like say previously service awful product wonderful price great service,furniture,2.0,5.0,"['like', 'say', 'previously', 'service', 'awful', 'product', 'wonderful', 'price', 'great', 'service']",1,1
5.0,walmartcustomer,2025-11-24,,need full mattress granddaughter price affordable delivery quick satisfy,furniture,1.0,5.0,"['need', 'full', 'mattress', 'granddaughter', 'price', 'affordable', 'delivery', 'quick', 'satisfy']",1,1
4.0,lindsey,2025-10-15,,not bad matterss little springy opinion son doesnt seem mind tho,furniture,2.0,3.0,"['not', 'bad', 'matterss', 'little', 'springy', 'opinion', 'son', 'doesnt', 'seem', 'mind', 'tho']",1,0
5.0,doris,2025-12-01,great bed,purchase grandson christmas parent assemble hes enjoy immensely easy assembly great preteens,furniture,4.0,5.0,"['purchase', 'grandson', 'christmas', 'parent', 'assemble', 'hes', 'enjoy', 'immensely', 'easy', 'assembly', 'great', 'preteens']",1,1
1.0,kate,2025-12-27,,would not recommend mattress buy daughters room awful thin could fold half,furniture,1.0,1.0,"['would', 'not', 'recommend', 'mattress', 'buy', 'daughters', 'room', 'awful', 'thin', 'could', 'fold', 'half']",0,1
3.0,kira,2025-12-30,,come early morning love bot exactly like picture nice may give time gully expand,furniture,4.0,4.0,"['come', 'early', 'morning', 'love', 'bot', 'exactly', 'like', 'picture', 'nice', 'may', 'give', 'time', 'gully', 'expand']",1,1
5.0,gregory,2025-11-20,,bed come long box somewhat physically limit didnt problems get set alone,furniture,2.0,3.0,"['bed', 'come', 'long', 'box', 'somewhat', 'physically', 'limit', 'didnt', 'problems', 'get', 'set', 'alone']",0,0
5.0,missy0712,2025-11-22,,mattress comfortable value great im glad stand alone without box spring highly recommend,furniture,5.0,5.0,"['mattress', 'comfortable', 'value', 'great', 'im', 'glad', 'stand', 'alone', 'without', 'box', 'spring', 'highly', 'recommend']",1,1
5.0,walmartcustomer,2025-09-09,,product awesome price could lower price get lower day buy mattress dollars,furniture,4.0,5.0,"['product', 'awesome', 'price', 'could', 'lower', 'price', 'get', 'lower', 'day', 'buy', 'mattress', 'dollars']",1,1
1.0,anonymous,2025-09-16,,product thinner expect squeak get buy 9yearold say uncomfortable,furniture,2.0,2.0,"['product', 'thinner', 'expect', 'squeak', 'get', 'buy', '9yearold', 'say', 'uncomfortable']",0,0
1.0,lorena,2025-11-02,flimsy 26 uncomfortable,not best quality feel inner spring lot heavier expect theyre flimsy make difficult move around,furniture,1.0,1.0,"['not', 'best', 'quality', 'feel', 'inner', 'spring', 'lot', 'heavier', 'expect', 'theyre', 'flimsy', 'make', 'difficult', 'move', 'around']",0,1
1.0,olivia,2025-11-05,unsatisfied,hurt shoulder need get mattress pad make sleep worthy worst mattress ive ever experience,furniture,1.0,1.0,"['hurt', 'shoulder', 'need', 'get', 'mattress', 'pad', 'make', 'sleep', 'worthy', 'worst', 'mattress', 'ive', 'ever', 'experience']",0,0
5.0,reem,2025-09-18,get,perfect price youre tight time need mattress fast great doesnt need topper,furniture,1.0,5.0,"['perfect', 'price', 'youre', 'tight', 'time', 'need', 'mattress', 'fast', 'great', 'doesnt', 'need', 'topper']",1,1
3.0,london,2025-11-13,good kid,good price bulbs definitely make kid would like firm buy kid love,furniture,4.0,4.0,"['good', 'price', 'bulbs', 'definitely', 'make', 'kid', 'would', 'like', 'firm', 'buy', 'kid', 'love']",1,1
3.0,gerald,2025-12-09,ok youre not heavy,not make grow adult would fine lightweight maybe 130lbs length good not enough support,furniture,2.0,3.0,"['not', 'make', 'grow', 'adult', 'would', 'fine', 'lightweight', 'maybe', '130lbs', 'length', 'good', 'not', 'enough', 'support']",0,1
5.0,mattie,2025-09-20,twin mattress,use foam toppers dont much decide try one far feel good,furniture,1.0,3.0,"['use', 'foam', 'toppers', 'dont', 'much', 'decide', 'try', 'one', 'far', 'feel', 'good']",1,1
3.0,jennifer,2025-10-13,wire bed,want feel wire youre lay get bed course cheap get pay,furniture,1.0,1.0,"['want', 'feel', 'wire', 'youre', 'lay', 'get', 'bed', 'course', 'cheap', 'get', 'pay']",1,1
1.0,shirley,2025-08-01,suck,uncomfortable bed suck could get back box would return,furniture,1.0,1.0,"['uncomfortable', 'bed', 'suck', 'could', 'get', 'back', 'box', 'would', 'return']",0,0
5.0,hadeil,2025-10-12,best buy ever,comfortable perfect size hight quality fast ship delivery highly recommend l everyone,furniture,5.0,5.0,"['comfortable', 'perfect', 'size', 'hight', 'quality', 'fast', 'ship', 'delivery', 'highly', 'recommend', 'l', 'everyone']",1,1
1.0,rebeca,2026-01-15,crap,worst mattress ever sleep life husband back hurt hips hurt terrible around mattress,furniture,1.0,1.0,"['worst', 'mattress', 'ever', 'sleep', 'life', 'husband', 'back', 'hurt', 'hips', 'hurt', 'terrible', 'around', 'mattress']",0,0
1.0,diana,2026-01-15,feel spring,buy 2 year old not like feel spring mattress,furniture,1.0,2.0,"['buy', '2', 'year', 'old', 'not', 'like', 'feel', 'spring', 'mattress']",0,1
5.0,patricia,2025-10-05,,fit perfect bed frame top bunk didnt take much fluff fact kid get laugh say comfy,furniture,3.0,5.0,"['fit', 'perfect', 'bed', 'frame', 'top', 'bunk', 'didnt', 'take', 'much', 'fluff', 'fact', 'kid', 'get', 'laugh', 'say', 'comfy']",1,1
5.0,walmartcustomer,2026-02-15,,nice bed teenage daughter love new bed price within budget bed,furniture,5.0,5.0,"['nice', 'bed', 'teenage', 'daughter', 'love', 'new', 'bed', 'price', 'within', 'budget', 'bed']",1,1
4.0,quinn,2026-03-03,,great price quick delivery son love bed comfortable like easy unwrap,furniture,5.0,5.0,"['great', 'price', 'quick', 'delivery', 'son', 'love', 'bed', 'comfortable', 'like', 'easy', 'unwrap']",1,1
1.0,kayla,2025-11-27,,uncomfortable feel spring buy toddlers would rather sleep bed,furniture,3.0,1.0,"['uncomfortable', 'feel', 'spring', 'buy', 'toddlers', 'would', 'rather', 'sleep', 'bed']",0,0
